Generated Tasks:
ID    Utilisation  Period       Deadline     WCET        
538976288 1.235715     2319389130445824032 2314885530818453536 538980384   
807411744 0.293332     2314909789214356272 2314885531086888992 538976304   
538976288 0.146436     2314885530818453536 2314885530819496480 538976288   
875572784 0.187738     2314885530819502112 3467807035425300512 538976288   
538976288 0.182940     3467807035425306931 2314885530818453536 774905888   
538976288 0.266227     2319364941190012960 3617567184917635104 538980384   
808858677 0.124292     2314885530818453536 2314885531086888992 538976288   
538976288 0.235056     2314885531086888992 2314885530818453536 892679473   
538976304 0.409240     2314885530819496480 3904674981576191536 538976288   
538976288 0.315538     3467807035425300512 2314885530818453536 540024864   
169877536 0.589356     2314885530818453536 2314885599537930272 538982451   
538976288 0.196142     3977292205153853472 2314885531239199541 538976288   
538980384 0.498220     2314885531086888992 729618461984038944 538976288   
538976304 0.144795     2314885530818453536 2314885530818453552 807411744   
538976288 0.111414     3832625088381005360 2314903123004497952 540019232   
538976288 0.165427     2314885530818453536 2314885599168831520 538976288   
774905888 0.118261     2314885599537930272 2314885530818453536 538976288   
538980384 0.088673     2314885531239067702 2314885530818457632 538976288   
538976288 0.129648     729618461984038944 3328195446976815152 807411744   
960049464 0.131860     2314885530818453552 2314903123004497952 538976288   
538976288 0.169529     2314903123004497952 2314885530818453536 859188785   
540024864 0.704427     2314885599168831520 3905801967941787680 538976288   
538981938 0.132820     2314885530818453536 2314885530818457632 538976288   
538976288 0.374207     2314885530818457632 2319389130445824032 876099376   
538976288 0.469287     3328195446976815152 2314912026841854769 538976288   
807411744 0.500418     2314903123004497952 2314885530818453536 538976304   
1632897568 0.045043     3471765380366226720 8521103172044861488 1409953840  
978657383 0.010394     2319389130445824032 2314885530818453536 538980384   
807411744 0.158449     2314905395412414773 2314885531086888992 538976304   
538976288 0.057558     2314885530818453536 2314885530819496480 538976288   
892743216 0.465136     2314885530819502112 3467807035425300512 538976288   
538976288 0.150737     3467807035425306937 2314885530818453536 774905888   
538976288 0.486768     2319364941190012960 3905516086092636192 538980384   
825504561 0.057796     2314885530818453536 2314885531086888992 538976288   
538976288 0.594327     2314885531086888992 2314885530818453536 808661043   
538976304 0.090437     2314885530819496480 3688502186443091504 538976288   
538976288 0.436305     3467807035425300512 2314885530818453536 540024864   
169877536 0.067626     2314885530818453536 2314885599537930272 538982711   
538976288 0.491091     3473733471818489888 2314885531239002674 538976288   
538980384 0.215263     2314885531086888992 729618461984038944 538976288   
538976304 0.577714     2314885530818453536 2314885530818453552 807411744   
538976288 0.328868     3760561992405954098 2314903123004497952 540019232   
538976288 1.432461     2314885530818453536 2314885599168831520 538976288   
774905888 0.325383     2314885599537930272 2314885530818453536 538976288   
538980384 0.015008     2314885531239199793 2314885530818457632 538976288   
538976288 0.107967     729618461984038944 3328195446976815152 807411744   
909325360 0.028117     2314885530818453552 2314903123004497952 538976288   
538976288 0.141340     2314903123004497952 2314885530818453536 842608176   
540024864 0.246175     2314885599168831520 4121416198148595744 538976288   
538981426 0.174488     2314885530818453536 2314885530818457632 538976288   
538976288 0.394272     2314885530818457632 2319389130445824032 892746033   
538976288 1.358601     3328758396930236464 2314910897181767734 538976288   
807411744 0.125463     2314903123004497952 2314885530818453536 538976304   
540019232 0.027278     2314885530818453536 2314885530819502112 538976288   
538976288 0.360960     3617850859153530912 3467807035425304630 169877536   
538976288 0.043062     2314885530818457632 2319364941190012960 538976288   
538976288 0.684826     2319389130445824032 2314885530818453536 538980384   
807411744 0.547125     2314909806310404401 2314885531086888992 538976304   
538976288 0.054814     2314885530818453536 2314885530819496480 538976288   
942681648 0.109821     2314885530819502112 3467807035425300512 538976288   
538976288 0.004269     3467807035425306934 2314885530818453536 774905888   
538976288 0.918047     2319364941190012960 4050757178370301984 538980384   
808792889 0.359177     2314885530818453536 2314885531086888992 538976288   
538976288 0.501255     2314885531086888992 2314885530818453536 892810292   
538976304 0.040677     2314885530819496480 3616727192680082992 538976288   
538976288 0.245233     3467807035425300512 2314885530818453536 540024864   
169877536 0.022799     2314885530818453536 2314885599537930272 538980915   
538976288 0.664022     3474577901043589152 2314885531138734384 538976288   
538980384 0.426444     2314885531086888992 729618461984038944 538976288   
538976304 0.621129     2314885530818453536 2314885530818453552 807411744   
538976288 0.152306     4122263947417431600 2314903123004497952 540019232   
538976288 0.282537     2314885530818453536 2314885599168831520 538976288   
774971424 0.231144     2314885599537930272 2314885530818453536 538976288   
538980384 0.148548     2314885531189194806 2314885530818457632 538976288   
538976288 0.097264     729618461984038944 3328195446976815152 807411744   
808727601 0.265871     2314885530818453552 2314903123004497952 538976288   
538976288 0.355450     2314903123004497952 2314885530818453536 875638320   
540024864 0.136981     2314885599168831520 4120848858738597920 538976288   
538980406 1.000453     2314885530818453536 2314885530818457632 538976288   
538976288 0.087512     2314885530818457632 2319389130445824032 926167865   
538976288 0.489870     3328195446976815152 2314909797754156850 538976288   
807411744 0.352331     2314903123004497952 2314885530818453536 538976304   
540019232 0.083258     124865       0            0           
0     0.049005     0            0            0           
0     0.454313     0            0            0           
0     0.864457     0            0            0           
0     0.099587     0            0            0           
0     0.338681     0            0            0           
0     0.456351     0            0            0           
0     0.178805     0            0            0           
0     1.337311     0            0            0           
0     0.470508     0            0            0           
0     0.152753     0            0            0           
0     0.341797     0            0            0           
0     0.278730     0            0            0           
0     0.223819     0            0            0           
0     0.084489     0            0            0           
0     0.341694     0            0            0           
0     0.163318     0            0            0           
0     0.003682     0            0            0           
0     0.245207     0            0            0           
0     0.519307     0            0            0           
0     0.288945     0            0            0           
0     0.033087     0            0            0           
0     0.074204     0            0            0           
0     0.693378     0            0            0           
0     0.350030     0            0            0           
0     0.735511     0            0            0           
0     0.093284     0            0            0           
0     0.317196     0            0            0           
0     0.056166     0            0            0           
0     0.024983     0            0            0           
0     0.130340     0            0            0           
0     0.160474     0            0            0           
0     0.078679     0            0            0           
0     0.044888     0            0            0           
0     0.135277     0            0            0           
0     0.218460     0            0            0           
0     0.514123     0            0            0           
0     0.049059     0            0            0           
0     1.078870     0            0            0           
0     0.492201     0            0            0           
0     0.894483     0            0            0           
0     0.140468     0            0            0           
0     0.204034     0            0            0           
0     0.246114     0            0            0           
0     0.727645     0            0            0           
0     0.407037     0            0            0           
0     0.086579     0            0            0           
0     0.123453     0            0            0           
0     0.423552     0            0            0           
0     0.504261     0            0            0           
0     0.055681     0            0            0           
0     0.145363     0            0            0           
0     0.771844     0            0            0           
0     0.146946     0            0            0           
0     0.102729     0            0            0           
0     0.286980     0            0            0           
0     0.110840     0            0            0           
0     0.247374     0            0            0           
0     0.099439     0            0            0           
0     0.197973     0            0            0           
0     0.310314     0            0            0           
0     0.304592     0            0            0           
0     0.703553     0            0            0           
0     0.631132     0            0            0           
0     0.447076     0            0            0           
0     0.093279     0            0            0           
0     0.151148     0            0            0           
0     0.272792     0            0            0           
0     0.162353     0            0            0           
0     0.139119     0            0            0           
0     0.159246     0            0            0           
0     0.140052     0            0            0           
0     0.419236     0            0            0           
0     0.741260     0            0            0           
0     0.852759     0            0            0           
0     0.326431     0            0            0           
0     0.323249     0            0            0           
0     0.065973     0            0            0           
0     0.006138     0            0            0           
0     0.168155     0            0            0           
0     0.007775     0            0            0           
0     0.063602     0            0            0           
0     0.520203     0            0            0           
0     0.906396     0            0            0           
0     0.259689     0            0            0           
0     0.039370     0            0            0           
0     0.253629     0            0            0           
0     0.688860     0            0            0           
0     0.345671     0            0            0           
0     0.585227     0            0            0           
0     0.145577     0            0            0           
0     0.123800     0            0            0           
0     0.208501     0            0            0           
0     0.105819     0            0            0           
0     0.077369     0            0            0           
0     0.103467     0            0            0           
0     0.254028     0            0            0           
0     0.297647     0            0            0           
0     0.688038     3835151757444656688 2314903123004497952 540019232   
538976288 0.001672     2314885530818453536 2314885599168831520 538976288   
774905888 0.004620     2314885599537930272 2314885530818453536 538976288   
538980384 0.115280     2314885531087941680 2314885530818457632 538976288   
538976288 0.143458     729618461984038944 3328476921953525808 807411744   
859124273 0.441036     2314885530818453552 2314903123004497952 538976288   
538976288 0.082768     2314903123004497952 2314885530818453536 842280496   
540024864 0.119441     2314885599168831520 3617860759053148192 538976288   
538982709 0.178694     2314885530818453536 2314885530818457632 538976288   
538976288 0.738899     2314885530818457632 2319389130445824032 892483888   
538976288 0.226469     3328195446976815152 2314904330227496244 538976288   
807411744 0.189375     2314903123004497952 2314885530818453536 538976304   
540019232 0.130316     2314885530818453536 2314885530819502112 538976288   
538976288 0.245103     3474303057732444192 3467807035425305396 169877536   
538976288 0.327223     2314885530818457632 2319364941190012960 538976288   
538976288 0.060987     2319389130445824032 2314885530818453536 538980384   
807411744 0.217263     2314913117746771251 2314885531086888992 538976304   
538976288 0.089454     2314885530818453536 2314885530819496480 538976288   
959655472 0.112294     2314885530819502112 3467807035425300512 538976288   
538976288 0.030872     3467807035425305137 2314885530818453536 774905888   
538976288 0.054477     2319364941190012960 3976729255200432160 538980384   
892876338 0.002441     2314885530818453536 2314885531086888992 538976288   
538976288 1.019709     2314885531086888992 2314885530818453536 909325876   
538976304 0.248239     2314885530819496480 3473735696931434033 538976288   
538976288 0.133214     3467807035425300512 2314885530818453536 540024864   
169877536 0.197192     2314885530818453536 2314885599537930272 538982197   
538976288 0.607636     3618693089119445024 2314885531172156471 538976288   
538980384 0.268661     2314885531086888992 729618461984038944 538976288   
538976304 0.450992     2314885530818453536 2314885530818453552 807411744   
538976288 0.177630     4123383237486587440 2314903123004497952 540019232   
538976288 0.077750     2314885530818453536 2314885599168831520 538976288   
774905888 0.346147     2314885599537930272 2314885530818453536 538976288   
538980384 0.181832     6055705632510589554 2322262155608552559 1310747507  
774911537 0.084425     2314903123003060272 2314885530818453536 774905914   
540024864 0.001304     2314885599168831520 3835157250640650272 538976288   
538981427 0.552284     2314885530818453536 2314885530818457632 538976288   
538976288 0.005306     2314885530818457632 2319389130445824032 859125044   
538976288 0.087973     3328195446976815152 2314910910083576882 538976288   
807411744 0.056376     2314903123004497952 2314885530818453536 538976304   
540019232 0.196508     2314885530818453536 2314885530819502112 538976288   
538976288 0.056425     3618135632665124896 3467807035425305138 169877536   
538976288 0.377855     2314885530818457632 2319364941190012960 538976288   
538976288 0.878988     2319389130445824032 2314885530818453536 538980384   
807411744 0.227237     2314908719750853940 2314885531086888992 538976304   
538976288 0.094489     2314885530818453536 2314885530819496480 538976288   
842083889 0.290992     2314885530819502112 3467807035425300512 538976288   
538976288 0.379842     3467807035425306681 2314885530818453536 774905888   
538976288 0.467996     2319364941190012960 4122814768113262624 538980384   
808662322 0.619595     2314885530818453536 2314885531086888992 538976288   
538976288 0.005352     2314885531086888992 2314885530818453536 909719604   
538976304 0.644078     2314885530819496480 3473742289756630577 538976288   
538976288 0.009477     3467807035425300512 2314885530818453536 540024864   
169877536 0.007906     2314885530818453536 2314885599537930272 538982192   
538976288 0.571182     3473733476113457184 2314885531222553905 538976288   
538980384 0.276262     2314885531086888992 729618461984038944 538976288   
538976304 0.148772     2314885530818453536 2314885530818453552 807411744   
538976288 0.119681     3834310652507336240 2314903123004497952 540019232   
538976288 0.190168     2314885530818453536 2314885599168831520 538976288   
774905888 1.088123     2314885599537930272 2314885530818453536 538976288   
538980384 0.030692     2314885531138339892 2314885530818457632 538976288   
538976288 0.711550     729618461984038944 3328476921953525808 807411744   
825243184 0.067228     2314885530818453552 2314903123004497952 538976288   
538976288 0.459124     2314903123004497952 2314885530818453536 875769392   
540024864 0.133236     2314885599168831520 3689633596759416864 538976288   
538981686 0.178244     2314885530818453536 2314885530818457632 538976288   
538976288 0.466667     2314885530818457632 2319389130445824032 876164404   
538976288 0.063835     3328195446976815152 2314907594469749811 538976288   
807411744 0.188805     2314903123004497952 2314885530818453536 538976304   
540019232 0.008828     2314885530818453536 2314885530819502112 538976288   
538976288 0.136693     3906370406863478816 3467807035425304627 169877536   
538976288 0.807222     2314885530818457632 2319364941190012960 538976288   
538976288 0.066962     2319389130445824032 2314885530818453536 538980384   
807411744 0.017632     2314907628795867445 2314885531086888992 538976304   
538976288 0.629119     2314885530818453536 2314885530819496480 538976288   
909192752 0.390756     2314885530819502112 3467807035425300512 538976288   
538976288 0.119360     3467807035425304889 2314885530818453536 774905888   
538976288 0.201297     2319364941190012960 3472607584796549152 538980384   
926233141 0.171406     2314885530818453536 2314885531086888992 538976288   
538976288 0.032204     2314885531086888992 2314885530818453536 959918128   
538976304 0.132149     2314885530819496480 3761684585204887088 538976288   
538976288 0.183799     3467807035425300512 2314885530818453536 540024864   
169877536 1.146130     2314885530818453536 2314885599537930272 538982454   
538976288 0.145086     4123377730951585824 2314885531188671799 538976288   
538980384 0.195650     2314885531086888992 729618461984038944 538976288   
538976304 0.530760     2314885530818453536 2314885530818453552 807411744   
538976288 1.004808     3761690108583161392 2314903123004497952 540019232   
538976288 0.568780     2314885530818453536 2314885599168831520 538976288   
774971424 0.044073     2314885599537930272 2314885530818453536 538976288   
538980384 0.166250     2314885531087942200 2314885530818457632 538976288   
538976288 0.517726     729618461984038944 3328195446976815152 807411744   
875769905 0.080037     2314885530818453552 2314903123004497952 538976288   
538976288 0.118508     2314903123004497952 2314885530818453536 825503280   
540024864 0.003160     2314885599168831520 3545231414673809440 538976288   
538982453 0.001232     2314885530818453536 2314885530818457632 538976288   
538976288 0.350348     2314885530818457632 2319389130445824032 809055800   
538976288 0.188964     3328195446976815152 2314906490679866929 538976288   
807411744 0.485237     2314903123004497952 2314885530818453536 538976304   
540019232 0.609464     2314885530818453536 2314885530819502112 538976288   
538976288 0.731138     3618136736471785504 3467807035425305145 169877536   
538976288 0.514160     2314885530818457632 2319364941190012960 538976288   
538976288 0.072224     3611922223501162040 3616728257966387507 774905912   
875573299 0.544479     4044292058942485812 3474582307949851954 859125048   
169877536 0.001464     4049916060866977824 4050479036709025080 909195059   
892416824 0.095242     3979273538344333364 729618462388269622 859256372   
959984437 0.370207     3689913985277374771 3833466206219745328 538981427   
840971827 0.395361     4051043073255880755 4123101761753849888 909587764   
942814775 0.270753     4049079319651497272 3611942096685446452 840966176   
859386163 0.057511     729618462253529141 4049358625770582837 941634099   
774905912 0.047158     3545794399121652022 4121973654904910389 825766451   
959723056 0.358916     3762529030937518112 3328195533213217073 926496819   
926102065 0.224742     3611942105325713716 3689913985277374771 842085168   
942749744 0.272803     3689073928194503733 3688791379442475058 875574070   
538981686 0.334818     4049916060866983475 4121136913689425208 942749744   
825372725 0.663464     3328195550459868727 2314905416803889459 169877536   
857743392 0.012250     3688508775057536564 3545793278118081589 892680247   
824194356 0.199373     3834874684742049848 3611922223501161781 959984437   
942944563 0.577736     3474862674892370998 3828112692710879536 840970803   
926496819 0.669242     8390017033549394720 3761104073716165729 1836404256  
808463920 0.285077     3972234464904557834 4051049665913238583 808988208   
169877536 0.091979     3691035465560891424 3474862674892370998 925970740   
959590704 0.373297     4051331132382262322 729618462321161008 858861880   
909652024 0.549635     3689913985277374771 3833466206219745328 538981169   
840971827 0.264026     4051043073255880755 4123101761753849888 959985720   
942814775 0.379869     3906925664614561080 3611942122505648184 840966176   
942944563 0.550692     729618462320637497 3473179348443870005 958412339   
774905908 0.085102     3762257435175237680 3977583593233854520 942944563   
942813748 0.052106     4123101761753849888 3328195550459868727 926496819   
909258802 0.299951     3611942088078274611 3689913985277374771 858797872   
942749744 0.032050     3689916180005991985 3544667386683662390 875968564   
538980918 0.019185     4049916060866983475 3977581415787476280 942749744   
842019641 0.179892     3328195550459868727 2314908728341051700 169877536   
857743392 0.118748     3689913985277374771 4121696586565825073 825701684   
891303216 0.708279     3690760596177821748 3611922223501162550 959984437   
942944563 0.182253     3473463030899422264 3689890878286542899 924856889   
909588792 0.272810     2314885612759429938 4051045250736726048 875574070   
808662325 0.283188     3834026961378226488 3544671793354121266 943207473   
540292151 0.053265     4049615812286226484 3617857456273830963 892219424   
859254837 0.053764     3761948463751313209 2319973048850133040 858927411   
889856032 0.461097     4051045250736726048 3762811606064641333 959918643   
859124533 0.113837     3906654115307266096 3966017744204740658 943207985   
809055287 0.585836     4123385436527146033 3977294417482953525 538976305   
858923058 0.098982     2321667396218599736 4051331132380815392 859124533   
876098352 0.665276     3690756181001975093 3689046444850297139 858923040   
943207473 0.215013     3821902556128884786 4051043073255880755 859119666   
825110560 0.048131     3761694502300955704 3906648617732223776 942749241   
959525433 0.775520     3689629198780467744 3904671661163821105 925970740   
909457462 0.926603     3545232445533402419 3473174924526369076 942682933   
959722544 1.106103     2321667396218599736 3905805270872567345 538982456   
538976288 0.460863     3834876879520870944 3833750966846370613 959722544   
909325619 0.234288     3691032158135399992 2314885531138732089 875891232   
825438752 0.077630     3978430221483456057 3762256344119523637 808596785   
942880032 0.199591     4051328954885353008 3545232445230030880 825768248   
892876852 0.142776     3833750966846370613 4049638902333650487 825438752   
842413881 0.493907     2314885531121954871 3834876879520870944 540555314   
942682933 0.062904     3617287926447617332 3761691173752092704 959984441   
538981424 0.070919     3617291138779586592 4122539907740152120 909258289   
825767479 0.012670     4049638902316742713 2314912022480172857 875837749   
808978976 0.134805     3688510991142957600 4121976940522582577 943076407   
842348855 0.554444     3690197663572243744 3761924196832130096 892614705   
959524912 0.047515     4048792368625236020 3905523795912570929 538976288   
825438752 0.167815     2314912022480172857 3906654115307260448 842084658   
540555314 0.094260     3977860678839316532 3905802990278228024 809055008   
925906999 0.199390     3689866602794202675 2321667396218599736 959852832   
859123250 0.115897     3617294536452356145 3762250859446219296 892876852   
825308217 0.394223     3906654115307260448 3545228115904575538 842413881   
825570353 0.003118     3545232445533270068 4048792368625236020 875574065   
892614705 0.710069     2320537119655801911 3977865063967305264 538981432   
538976288 0.602461     3834876879520870944 4051047479774360373 909653305   
842611000 0.059767     3544665165951154226 2314885531088074294 859114016   
825438752 0.334449     4048792368625236020 3474584520008939825 909325619   
942880032 0.042854     3689349935795482160 3545232445230030880 842608953   
892876852 1.446107     3473178227373323056 4049638902333519152 909390624   
842413881 0.647917     2314885531222290488 3976740280751895328 540555314   
875901744 1.119825     3905523795912570929 4050196462136932128 892876852   
538982456 0.175379     3545232445230030880 3544671802011038521 808463920   
825241657 0.001095     4049638902333780281 2314907624450046009 926169141   
842598944 0.612998     3834876879520870944 3833750966846370613 858863415   
909325619 0.148614     3618140069534315808 3689866602794203192 943207992   
909588792 1.004996     3472613091298523188 3618986689193063992 538976288   
825438752 0.275723     2314911996693721401 3906654115307260448 909325619   
540291123 0.710093     4121982442509710133 3906647415108154422 825438752   
876099121 0.052392     3689866602794203192 2321667396218599736 942880032   
892874289 0.037495     3616730456838583602 3834876879520870944 925906999   
942682933 0.097476     3978710614178597408 3474859384611681077 942944816   
859255089 1.641267     3545232445600380211 3835159458371614772 942682933   
859387699 0.066371     2321667396218599736 4122543189145497136 538981429   
538976288 0.127087     3834876879520870944 3978429134823043893 943010101   
960050993 0.007110     4051038649053362227 2314885531104983096 859114016   
825438752 0.206129     4051323448670564662 2320537128363307060 842611000   
959984437 0.079391     2321665222998701102 3760843454211432480 859191097   
892680248 0.039704     3689912885648568371 3762529031307801909 875639602   
876032305 0.014252     2314885530819900471 3544395811657234227 807417912   
943011888 0.214502     2319975277905130548 3689073928194503733 825438265   
538976306 0.238696     3760843454211432480 3546637703048411192 926364974   
859124792 0.111820     4123101762124001845 2314885634301507127 909195577   
876033802 0.090110     3834032471820809010 3473182646877894969 540292149   
540161842 0.329334     4049358625770582837 4049638807541129272 859124792   
858798137 0.093784     4048790161011849272 2319406800244586807 538976288   
875639602 0.059421     2314885634301507127 3618140069534315786 540160822   
840972344 0.706146     4123101740985235761 3546639902036735028 909718071   
Task Number: 400
Total U: 120.000000
Avg U: 0.300000
Generated Tasks:
ID    Utilisation  Period       Deadline     WCET        
---   -----------  ------       --------     ----        
538976288 0.606575     3467807035425300512 2314885530818453536 540024864   
169877536 0.684203     2314885530818453536 2314885599537930272 538980660   
538976288 0.084459     3905234611115925536 2314885531122086960 538976288   
538980384 0.579854     2314885531086888992 729618461984038944 538976288   
538976304 0.467025     2314885530818453536 2314885530818453552 807411744   
538976288 0.073461     4050483426148625968 2314903123004497952 540019232   
538976288 0.103887     2314885530818453536 2314885599168831520 538976288   
774905888 0.473557     2314885599537930272 2314885530818453536 538976288   
538980384 0.019604     2314885531138865456 2314885530818457632 538976288   
538976288 0.404297     729618461984038944 3329321346883657776 807411744   
842413622 0.443755     2314885530818453552 2314903123004497952 538976288   
538976288 0.499115     2314903123004497952 2314885530818453536 925904433   
540024864 0.350769     2314885599168831520 3689912885597773856 538976288   
538981944 0.819259     2314885530818453536 2314885530818457632 538976288   
538976288 0.769990     2314885530818457632 2319389130445824032 876033332   
538976288 0.920992     3328195446976815152 2314905399757649459 538976288   
807411744 0.811125     2314903123004497952 2314885530818453536 538976304   
540019232 0.079199     2314885530818453536 2314885530819502112 538976288   
538976288 0.217079     4049923753087410208 3467807035425304888 169877536   
538976288 0.949783     2314885530818457632 2319364941190012960 538976288   
538976288 0.738494     2319389130445824032 2314885530818453536 538980384   
807411744 0.559179     2314909789214356272 2314885531086888992 538976304   
538976288 0.033673     2314885530818453536 2314885530819496480 538976288   
875572784 0.929588     2314885530819502112 3467807035425300512 538976288   
538976288 0.161797     3467807035425306931 2314885530818453536 774905888   
538976288 0.469769     2319364941190012960 3617567184917635104 538980384   
808858677 0.112251     2314885530818453536 2314885531086888992 538976288   
538976288 0.352671     2314885531086888992 2314885530818453536 892679473   
538976304 0.151336     2314885530819496480 3904674981576191536 538976288   
538976288 0.239864     3467807035425300512 2314885530818453536 540024864   
169877536 0.436888     2314885530818453536 2314885599537930272 538982451   
538976288 0.040779     3977292205153853472 2314885531239199541 538976288   
538980384 0.126991     2314885531086888992 729618461984038944 538976288   
538976304 0.776205     2314885530818453536 2314885530818453552 807411744   
538976288 0.789975     3832625088381005360 2314903123004497952 540019232   
538976288 1.294700     2314885530818453536 2314885599168831520 538976288   
774905888 0.010065     2314885599537930272 2314885530818453536 538976288   
538980384 0.037924     2314885531239067702 2314885530818457632 538976288   
538976288 0.422179     729618461984038944 3328195446976815152 807411744   
960049464 0.030024     2314885530818453552 2314903123004497952 538976288   
538976288 0.514048     2314903123004497952 2314885530818453536 859188785   
540024864 0.155532     2314885599168831520 3905801967941787680 538976288   
538981938 0.609876     2314885530818453536 2314885530818457632 538976288   
538976288 0.146560     2314885530818457632 2319389130445824032 876099376   
538976288 0.085985     3328195446976815152 2314912026841854769 538976288   
807411744 0.405768     2314903123004497952 2314885530818453536 538976304   
1632897568 0.093576     3471765380366226720 8521103172044861488 1409953840  
978657383 0.026496     2319389130445824032 2314885530818453536 538980384   
807411744 0.684507     2314905395412414773 2314885531086888992 538976304   
538976288 0.396832     2314885530818453536 2314885530819496480 538976288   
892743216 1.428835     2314885530819502112 3467807035425300512 538976288   
538976288 0.432727     3467807035425306937 2314885530818453536 774905888   
538976288 0.193566     2319364941190012960 3905516086092636192 538980384   
825504561 0.022001     2314885530818453536 2314885531086888992 538976288   
538976288 0.334879     2314885531086888992 2314885530818453536 808661043   
538976304 0.509570     2314885530819496480 3688502186443091504 538976288   
538976288 0.550083     3467807035425300512 2314885530818453536 540024864   
169877536 0.671180     2314885530818453536 2314885599537930272 538982711   
538976288 0.147933     3473733471818489888 2314885531239002674 538976288   
538980384 0.027128     2314885531086888992 729618461984038944 538976288   
538976304 0.124786     2314885530818453536 2314885530818453552 807411744   
538976288 1.511133     3760561992405954098 2314903123004497952 540019232   
538976288 0.070752     2314885530818453536 2314885599168831520 538976288   
774905888 0.309700     2314885599537930272 2314885530818453536 538976288   
538980384 0.715549     2314885531239199793 2314885530818457632 538976288   
538976288 0.010508     729618461984038944 3328195446976815152 807411744   
909325360 0.278456     2314885530818453552 2314903123004497952 538976288   
538976288 0.782108     2314903123004497952 2314885530818453536 842608176   
540024864 0.049670     2314885599168831520 4121416198148595744 538976288   
538981426 0.068653     2314885530818453536 2314885530818457632 538976288   
538976288 1.075396     2314885530818457632 2319389130445824032 892746033   
538976288 0.734739     3328758396930236464 2314910897181767734 538976288   
807411744 0.260676     2314903123004497952 2314885530818453536 538976304   
540019232 0.500587     2314885530818453536 2314885530819502112 538976288   
538976288 0.065112     3617850859153530912 3467807035425304630 169877536   
538976288 0.447690     2314885530818457632 2319364941190012960 538976288   
538976288 0.174611     2319389130445824032 2314885530818453536 538980384   
807411744 0.177858     2314909806310404401 2314885531086888992 538976304   
538976288 0.536636     2314885530818453536 2314885530819496480 538976288   
942681648 0.076452     2314885530819502112 3467807035425300512 538976288   
538976288 1.805091     3467807035425306934 2314885530818453536 774905888   
538976288 0.491555     2319364941190012960 4050757178370301984 538980384   
808792889 0.717639     2314885530818453536 2314885531086888992 538976288   
538976288 0.185106     2314885531086888992 2314885530818453536 892810292   
538976304 0.572024     2314885530819496480 3616727192680082992 538976288   
538976288 0.205446     3467807035425300512 2314885530818453536 540024864   
169877536 0.040071     2314885530818453536 2314885599537930272 538980915   
538976288 0.285918     3474577901043589152 2314885531138734384 538976288   
538980384 0.099206     2314885531086888992 729618461984038944 538976288   
538976304 0.207513     2314885530818453536 2314885530818453552 807411744   
538976288 0.345124     4122263947417431600 2314903123004497952 540019232   
538976288 0.267555     2314885530818453536 2314885599168831520 538976288   
774971424 0.193329     2314885599537930272 2314885530818453536 538976288   
538980384 0.542165     2314885531189194806 2314885530818457632 538976288   
538976288 0.012499     729618461984038944 3328195446976815152 807411744   
808727601 0.099074     2314885530818453552 2314903123004497952 538976288   
538976288 0.587439     2314903123004497952 2314885530818453536 875638320   
540024864 0.305127     2314885599168831520 4120848858738597920 538976288   
538980406 0.033188     2314885530818453536 2314885530818457632 538976288   
538976288 0.873711     2314885530818457632 2319389130445824032 926167865   
538976288 0.470414     3328195446976815152 2314909797754156850 538976288   
807411744 0.004965     2314903123004497952 2314885530818453536 538976304   
540019232 0.524736     124865       0            0           
0     0.076580     0            0            0           
0     0.524267     0            0            0           
0     0.853876     0            0            0           
0     0.756223     0            0            0           
0     0.035379     0            0            0           
0     0.110729     0            0            0           
0     0.356974     0            0            0           
0     0.120423     0            0            0           
0     0.105743     0            0            0           
0     0.145028     0            0            0           
0     0.041543     0            0            0           
0     0.377346     0            0            0           
0     0.028702     0            0            0           
0     0.285058     0            0            0           
0     0.493247     0            0            0           
0     0.355475     0            0            0           
0     0.525534     0            0            0           
0     0.047466     0            0            0           
0     0.072907     0            0            0           
0     0.099360     0            0            0           
0     0.279892     0            0            0           
0     0.973547     0            0            0           
0     0.115647     0            0            0           
0     0.512446     0            0            0           
0     0.462160     0            0            0           
0     0.618739     0            0            0           
0     0.643396     0            0            0           
0     0.338377     0            0            0           
0     0.260556     0            0            0           
0     0.668345     0            0            0           
0     0.142291     0            0            0           
0     0.423830     0            0            0           
0     0.312888     0            0            0           
0     0.079402     0            0            0           
0     0.280876     0            0            0           
0     0.397139     0            0            0           
0     0.222343     0            0            0           
0     0.037159     0            0            0           
0     0.871780     0            0            0           
0     0.430304     0            0            0           
0     0.201993     0            0            0           
0     1.556301     0            0            0           
0     0.120464     0            0            0           
0     0.249038     0            0            0           
0     0.268656     0            0            0           
0     1.301763     0            0            0           
0     0.016643     0            0            0           
0     0.094905     0            0            0           
0     0.029396     0            0            0           
0     0.093494     0            0            0           
0     0.226448     0            0            0           
0     0.341969     0            0            0           
0     0.048700     0            0            0           
0     0.458161     0            0            0           
0     0.135182     0            0            0           
0     0.643143     0            0            0           
0     0.247694     0            0            0           
0     0.031349     0            0            0           
0     0.181360     0            0            0           
0     1.065062     0            0            0           
0     0.872305     0            0            0           
0     0.430312     0            0            0           
0     0.347244     0            0            0           
0     0.221061     0            0            0           
0     0.718280     0            0            0           
0     0.028176     0            0            0           
0     0.015008     0            0            0           
0     0.115955     0            0            0           
0     0.068979     0            0            0           
0     1.029968     0            0            0           
0     0.926350     0            0            0           
